property_type,society,sector,price,pricePerSqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,others,store room,pooja room,servant room,furnishing_type,luxury_score,area_per_bedroom
flat,zara aavaas,sector 104,0.4,7030.0,2,2,1,4.0,Relatively New,514.0,0,0,0,0,0,1,48,284.5
flat,sidhartha ncr one phase,sector 95,0.56,4106.0,2,2,2,10.0,Relatively New,1234.0,0,0,0,0,0,1,72,682.0
flat,chd avenue,sector 71,1.1,6790.0,3,3,3,11.0,Relatively New,1466.0,0,1,0,0,0,0,87,540.0
flat,ramprastha the edge towers,sector 37d,0.71,5420.0,2,2,3,10.0,New Property,1100.0,0,1,0,0,0,0,52,655.0
flat,supertech araville,sector 79,0.78,6023.0,2,2,3+,0.0,New Property,1172.0,0,1,0,0,0,0,85,647.5
flat,imperia aashiyara,sector 37c,0.4,5882.0,2,2,3,3.0,Under Construction,756.0,0,0,0,0,0,0,145,340.0
flat,la vida by tata housing,sector 113,1.85,11716.0,3,2,2,7.0,New Property,1429.0,0,0,0,0,0,0,18,526.3333333333334
flat,shapoorji pallonji joyville gurugram,sector 102,1.1,12182.0,2,2,1,8.0,Under Construction,817.0,0,0,0,0,0,0,126,451.5
flat,smart world orchard,sector 61,1.41,12250.0,2,2,2,2.0,Under Construction,1150.0,1,0,0,0,0,0,89,575.5
flat,supertech araville,sector 79,1.45,7455.0,3,3,3,3.0,Relatively New,2161.0,0,0,0,0,0,0,0,648.3333333333334
flat,smart world orchard,sector 61,2.2,13497.0,3,3,2,1.0,Under Construction,1778.0,0,0,0,0,0,0,46,543.3333333333334
flat,unitech the residences,sector 33,1.1,9910.0,2,2,3,9.0,Moderately Old,1100.0,0,0,0,0,0,5,42,555.0
flat,emaar imperial gardens,sector 102,2.05,9875.0,3,4,3+,14.0,Relatively New,2250.0,0,0,0,0,1,0,125,692.0
flat,sare homes,sector 92,0.6,5000.0,3,2,3,4.0,Moderately Old,1333.0,0,0,0,0,0,1,46,400.0
flat,greenopolis,sector 89,0.8,4819.0,2,3,3,8.0,Under Construction,1502.0,1,1,0,0,0,0,72,830.0
flat,pivotal devaan,sector 84,0.41,7033.0,2,2,2,10.0,New Property,565.0,0,0,0,0,0,1,26,291.5
flat,today callidora,sector 73,0.9,5549.0,3,3,3,3.0,Under Construction,1622.0,0,0,0,0,1,0,81,540.6666666666666
flat,"m m residency, krishna colony, gurgaon",sector 7,0.54,5889.0,2,2,1,3.0,Relatively New,1000.0,0,0,0,0,0,1,59,458.5
flat,signature global park 4,sector 36,0.82,7586.0,3,2,2,2.0,New Property,850.0,0,0,0,0,0,0,12,360.3333333333333
flat,chd avenue,sector 71,1.0,6734.0,3,3,3+,3.0,Relatively New,1344.0,0,0,0,0,0,1,6,495.0
flat,park royal apartment,sector 56,1.85,9024.0,3,4,3,7.0,Old Property,2278.0,0,0,0,0,1,0,70,683.3333333333334
flat,vatika boulevard residences and heights,sector 83,1.42,8000.0,3,3,2,2.0,Relatively New,1972.0,0,0,0,0,0,1,130,591.6666666666666
flat,signature global the millennia,sector 37d,0.55,9167.0,2,2,3,3.0,New Property,610.0,0,0,0,0,0,0,85,300.0
flat,m3m heights,sector 65,2.29,15980.0,2,2,3,8.0,Under Construction,1592.0,1,0,0,0,0,0,18,716.5
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,2,2,2,12.0,New Property,747.0,0,0,0,0,0,0,53,457.5
flat,tulip monsella,sector 53,8.25,28004.0,3,4,3,8.0,Under Construction,2661.0,0,0,0,0,1,2,50,982.0
flat,shyamkunj ashok vihar pahse 2,sector 3 phase 2,0.3,4444.0,2,2,1,1.0,Relatively New,750.0,0,0,0,0,0,0,17,337.5
flat,godrej nature plus,sector 33,1.65,14335.0,2,2,3,1.0,Under Construction,1279.0,0,0,0,0,0,0,60,575.5
flat,m3m heights,sector 65,1.99,15794.0,2,2,2,26.0,Under Construction,1140.0,0,0,0,0,0,0,70,630.0
flat,m3m the marina,sector 68,1.0,12500.0,2,2,3,21.0,Relatively New,889.0,0,0,0,0,0,0,53,400.0
flat,emaar digihomes,sector 62,4.25,26562.0,3,3,3,8.0,Under Construction,1600.0,1,0,0,0,0,1,27,533.3333333333334
flat,umang monsoon breeze,sector 78,1.25,5000.0,4,4,3,2.0,Relatively New,2300.0,0,1,0,1,1,0,63,625.0
flat,mapsko paradise,sector 83,0.95,6300.0,3,3,3,1.0,Moderately Old,1489.0,0,0,0,0,0,0,0,502.6666666666667
flat,cancon enclave,sector 4,1.05,7778.0,3,2,2,2.0,New Property,1500.0,0,0,0,0,0,1,0,450.0
flat,tata primanti,sector 72,4.1,14099.0,4,5,3+,39.0,New Property,2629.0,0,1,0,0,1,0,120,727.0
flat,mrg world ultimus,sector 90,0.5,6983.0,2,2,2,1.0,Under Construction,796.0,0,0,0,0,0,0,22,358.0
flat,sonata group housing gh 24,sector 8,1.65,5893.0,4,3,3,8.0,New Property,3111.0,0,0,0,0,1,0,22,700.0
flat,bptp pedestal,sector 70a,1.6,10159.0,3,3,3,2.0,New Property,1750.0,0,1,0,0,1,0,87,525.0
flat,smart world orchard,sector 61,2.1,13752.0,3,2,3,3.0,Under Construction,1534.0,0,0,0,0,0,0,168,509.0
flat,hsiidc sidco aravali,sector 8,0.9,3648.0,4,4,3,7.0,Moderately Old,2233.0,0,0,0,0,0,0,0,616.75
flat,godrej aria,sector 79,1.1,7774.0,2,2,3+,4.0,New Property,1223.0,0,0,0,0,0,1,46,707.5
flat,assotech blith,sector 99,0.92,6740.0,2,2,3+,22.0,Under Construction,1235.0,0,0,0,0,0,0,60,682.5
flat,sare crescent parc,sector 92,0.7,5556.0,3,3,2,14.0,Under Construction,140.0,0,0,0,0,0,0,52,420.0
flat,unitech vistas,sector 70,0.99,6326.0,3,4,2,11.0,Under Construction,1416.0,0,0,0,0,0,0,0,521.6666666666666
flat,supertech araville,sector 79,0.71,6063.0,2,2,3+,17.0,New Property,1280.0,0,1,0,0,0,0,65,585.5
flat,ansal housing highland park,sector 103,0.88,6428.0,2,2,3,3.0,New Property,1232.0,0,0,0,0,0,0,62,684.5
flat,tulip white,sector 69,0.91,6863.0,3,2,2,12.0,Moderately Old,1473.0,0,0,0,0,0,0,56,442.0
flat,mapsko casa bella,sector 82,1.25,6378.0,3,4,3+,8.0,Under Construction,1774.0,0,0,0,0,0,0,69,653.3333333333334
flat,unitech uniworld gardens,sector 47,1.05,10532.0,2,2,2,3.0,Relatively New,1108.0,0,0,0,0,0,1,28,498.5
flat,ild grand,sector 37c,0.66,5038.0,2,2,3+,14.0,Relatively New,1310.0,0,0,0,0,0,0,67,655.0
flat,m3m capital,sector 113,1.83,13969.0,2,2,0,7.0,New Property,1310.0,0,0,0,0,0,0,72,655.0
flat,unitech vistas,sector 70,0.53,4801.0,2,2,2,9.0,Under Construction,991.0,0,1,0,0,0,0,31,552.0
flat,ramprastha the edge towers,sector 37d,0.8,5797.0,2,2,3,2.0,Relatively New,1300.0,0,0,0,0,0,0,86,690.0
flat,smart world gems,sector 89,1.71,12000.0,3,2,0,3.0,New Property,1423.0,0,0,0,0,0,0,63,475.0
flat,sapphire eighty three,sector 83,0.65,9286.0,1,1,0,6.0,Relatively New,700.0,0,0,0,0,0,0,0,700.0
flat,pareena coban residences,sector 99a,1.3,6510.0,3,3,0,16.0,Relatively New,1997.0,0,0,0,0,0,0,0,665.6666666666666
flat,sare crescent parc,sector 92,0.82,5384.0,3,3,3+,12.0,Relatively New,1523.0,0,0,0,0,0,0,0,507.6666666666667
flat,dlf the grove,sector 54,5.7,41245.0,3,3,3,1.0,Moderately Old,1382.0,0,0,0,0,0,0,59,460.6666666666667
flat,baani city center,sector 63,0.88,10945.0,1,1,2,4.0,New Property,804.0,0,0,0,0,0,0,0,804.0
flat,indiabulls enigma,sector 110,4.0,9850.0,4,4,3,17.0,New Property,3350.0,0,0,0,0,0,0,67,1015.25
flat,ss the leaf,sector 85,1.93,8075.0,3,4,3,7.0,Relatively New,2400.0,0,0,0,0,1,0,197,796.6666666666666
flat,smart world one dxp,sector 113,3.45,13269.0,4,4,3,11.0,Under Construction,2353.0,1,0,0,0,1,1,181,650.0
flat,sukhshanti apartment,sector 56,1.7,7727.0,3,3,3,4.0,Moderately Old,2200.0,1,0,0,0,0,0,46,733.3333333333334
flat,bestech park view residency,sector 2,1.4,7865.0,3,3,3+,6.0,Old Property,1611.0,0,0,0,0,0,2,123,593.3333333333334
flat,ss almeria,sector 84,1.48,7400.0,3,3,2,1.0,New Property,1624.0,0,0,1,0,1,5,151,666.6666666666666
flat,cghs agrim apartment,sector 45,1.49,8514.0,3,2,3+,1.0,Old Property,1944.0,0,0,0,0,0,2,72,583.3333333333334
flat,ireo victory valley,sector 67,3.49,12998.0,3,3,3,19.0,Relatively New,2724.0,0,0,0,0,1,0,124,895.0
flat,emaar digihomes,sector 62,2.15,14257.0,2,2,3,31.0,Under Construction,1676.0,0,0,0,0,0,0,111,754.0
flat,godrej nature plus,sector 33,1.4,9333.0,2,2,3,14.0,Under Construction,1448.0,0,0,0,0,0,0,76,750.0
flat,dlf carlton estate,sector 43,2.0,14215.0,3,3,2,5.0,Moderately Old,1273.0,0,0,0,0,0,0,80,469.0
flat,smart world orchard,sector 61,2.3,14110.0,3,3,2,2.0,Under Construction,1475.0,1,0,0,0,0,0,97,543.3333333333334
flat,signature global park,sector 33,0.54,7248.0,2,1,3,1.0,New Property,828.0,0,0,0,0,0,0,73,372.5
flat,railway officers rpf society,sector 9a,1.25,6921.0,4,3,3,1.0,Old Property,2007.0,0,0,0,0,1,1,36,451.5
flat,godrej air,sector 85,1.05,10606.0,2,2,1,15.0,Under Construction,97.0,0,0,0,0,0,0,58,495.0
flat,emaar mgf palm hills,sector 77,1.25,8621.0,3,4,3,1.0,Relatively New,1611.0,0,0,0,0,1,1,133,483.3333333333333
flat,vasant appartments,sector 14,1.7,7391.0,5,5,2,2.0,Old Property,2556.0,1,0,1,1,0,2,59,460.0
flat,ansal heights 86,sector 86,1.3,4666.0,4,6,2,11.0,New Property,2521.0,0,1,0,0,1,0,98,696.5
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,3,3,3,9.0,Relatively New,1852.0,0,0,0,0,0,0,80,416.6666666666667
flat,puri the aravallis,sector 61,3.9,33220.0,3,4,3+,33.0,Under Construction,1174.0,0,0,0,0,1,0,165,391.3333333333333
flat,the close north,sector 50,3.0,11516.0,3,3,3+,14.0,Old Property,2357.0,0,0,0,0,1,5,129,868.3333333333334
flat,smart world orchard,sector 61,2.2,14203.0,3,3,2,4.0,New Property,1721.0,0,0,0,0,0,0,165,516.3333333333334
flat,emaar gurgaon greens,sector 102,1.35,8182.0,3,3,3,5.0,Relatively New,1315.0,0,0,0,0,1,0,141,550.0
flat,godrej nature plus,sector 33,1.67,10503.0,3,2,2,18.0,Under Construction,1857.0,0,0,0,0,0,0,76,530.0
flat,landmark the residency,sector 103,0.9,6667.0,2,2,2,1.0,Relatively New,1222.0,0,0,0,0,0,0,42,675.0
flat,m3m capital,sector 113,2.37,11499.0,4,4,3+,20.0,Under Construction,2060.0,1,0,0,0,0,0,166,515.25
flat,emaar imperial gardens,sector 102,1.98,9900.0,3,3,3+,9.0,Relatively New,2222.0,0,0,0,0,1,1,82,666.6666666666666
flat,dlf belvedere towers,sector 25,3.7,17619.0,4,4,3,18.0,Old Property,2333.0,0,0,0,0,1,1,28,525.0
flat,m3m crown,sector 111,4.67,17000.0,4,4,3+,8.0,Under Construction,3056.0,0,0,0,0,0,0,74,686.75
flat,godrej,sector 79,1.29,8206.0,2,2,3,4.0,New Property,1423.0,0,0,0,0,0,0,0,786.0
flat,central park resorts,sector 48,3.65,15240.0,3,3,3+,9.0,Relatively New,2395.0,0,1,0,0,0,5,171,798.3333333333334
flat,sukhshanti apartment,sector 56,1.7,7727.0,3,3,3,4.0,Moderately Old,2200.0,1,0,0,0,0,0,46,733.3333333333334
flat,bestech park view residency,sector 2,1.4,7865.0,3,3,3+,6.0,Old Property,1611.0,0,0,0,0,0,2,123,593.3333333333334
flat,ss almeria,sector 84,1.48,7400.0,3,3,2,1.0,New Property,1624.0,0,0,1,0,1,5,151,666.6666666666666
flat,ireo victory valley,sector 67,3.49,12998.0,3,3,3,19.0,Relatively New,2724.0,0,0,0,0,1,0,124,895.0
flat,emaar digihomes,sector 62,2.15,14257.0,2,2,3,31.0,Under Construction,1676.0,0,0,0,0,0,0,111,754.0
flat,dlf carlton estate,sector 43,2.0,14215.0,3,3,2,5.0,Moderately Old,1273.0,0,0,0,0,0,0,80,469.0
flat,signature global park,sector 33,0.54,7248.0,2,1,3,1.0,New Property,828.0,0,0,0,0,0,0,73,372.5
flat,railway officers rpf society,sector 9a,1.25,6921.0,4,3,3,1.0,Old Property,2007.0,0,0,0,0,1,1,36,451.5
flat,godrej air,sector 85,1.05,10606.0,2,2,1,15.0,Under Construction,97.0,0,0,0,0,0,0,58,495.0
flat,emaar mgf palm hills,sector 77,1.25,8621.0,3,4,3,1.0,Relatively New,1611.0,0,0,0,0,1,1,133,483.3333333333333
flat,vasant appartments,sector 14,1.7,7391.0,5,5,2,2.0,Old Property,2556.0,1,0,1,1,0,2,59,460.0
flat,ansal heights 86,sector 86,1.3,4666.0,4,6,2,11.0,New Property,2521.0,0,1,0,0,1,0,98,696.5
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,3,3,3,9.0,Relatively New,1852.0,0,0,0,0,0,0,80,416.6666666666667
flat,the close north,sector 50,3.0,11516.0,3,3,3+,14.0,Old Property,2357.0,0,0,0,0,1,5,129,868.3333333333334
flat,emaar gurgaon greens,sector 102,1.35,8182.0,3,3,3,5.0,Relatively New,1315.0,0,0,0,0,1,0,141,550.0
flat,landmark the residency,sector 103,0.9,6667.0,2,2,2,1.0,Relatively New,1222.0,0,0,0,0,0,0,42,675.0
flat,emaar imperial gardens,sector 102,1.98,9900.0,3,3,3+,9.0,Relatively New,2222.0,0,0,0,0,1,1,82,666.6666666666666
flat,dlf belvedere towers,sector 25,3.7,17619.0,4,4,3,18.0,Old Property,2333.0,0,0,0,0,1,1,28,525.0
flat,godrej,sector 79,1.29,8206.0,2,2,3,4.0,New Property,1423.0,0,0,0,0,0,0,0,786.0
flat,tulip monsella,sector 53,5.6,19364.0,3,3,3+,1.0,Under Construction,2617.0,0,0,0,0,0,0,42,964.0
flat,sare crescent parc royal greens phase 1,sector 92,1.25,5833.0,4,4,3,20.0,Relatively New,1939.0,0,0,0,0,1,0,69,535.75
flat,aipl club residences,sector 70a,1.27,9777.0,2,2,3+,24.0,Relatively New,1449.0,0,1,0,0,0,1,129,649.5
flat,experion the heartsong,sector 108,1.36,6542.0,3,2,3+,2.0,Relatively New,1343.0,1,0,0,0,1,1,94,693.0
flat,signature global city,sector 37d,1.0,8163.0,3,3,3,4.0,Under Construction,1250.0,0,0,0,0,0,1,46,408.3333333333333
flat,emaar palm gardens,sector 83,1.8,9474.0,3,3,3+,9.0,Relatively New,1719.0,0,0,0,0,0,0,70,633.3333333333334
flat,chd avenue,sector 71,1.25,6596.0,3,4,2,14.0,Relatively New,1577.0,1,1,0,1,1,2,150,631.6666666666666
flat,mvn athens,sector 33,0.27,5895.0,2,2,1,4.0,Relatively New,509.0,0,1,0,0,0,1,34,229.0
flat,mahindra luminare,sector 59,5.5,18182.0,3,3,1,26.0,Under Construction,2738.0,0,0,0,0,1,1,39,1008.3333333333334
flat,raheja navodaya,sector 92,0.85,4271.0,3,3,3,2.0,Relatively New,1801.0,0,0,0,0,0,1,105,663.3333333333334
flat,godrej nature plus,sector 33,1.07,7726.0,2,2,2,14.0,Under Construction,1253.0,0,0,0,0,0,0,85,692.5
flat,m3m urbana,sector 67,0.95,10894.0,1,1,1,17.0,Relatively New,826.0,0,0,0,0,0,0,46,872.0
flat,experion the heartsong,sector 108,0.87,11853.0,2,3,3,2.0,Relatively New,978.23,0,0,0,0,1,1,131,367.0
flat,sobha city,sector 108,4.1,23402.0,4,5,3,25.0,New Property,2343.0,1,0,0,0,1,2,104,438.0
flat,godrej nature plus,sector 33,1.27,9183.0,2,2,3+,9.0,Under Construction,1252.0,0,0,0,0,0,0,52,691.5
flat,smart world orchard,sector 61,1.47,12783.0,2,2,2,4.0,Under Construction,1278.0,1,0,0,0,0,0,52,575.0
flat,emaar mgf the palm drive,sector 66,3.45,15682.0,3,4,3,6.0,Relatively New,2000.0,0,0,0,0,1,1,111,733.3333333333334
flat,bestech park view residency,sector 2,1.18,7540.0,2,2,3,5.0,Old Property,1416.0,1,0,0,0,0,0,106,782.5
flat,bestech park view residency,sector 2,1.55,8073.0,3,4,3+,4.0,Old Property,1738.0,0,0,0,0,1,0,118,640.0
flat,m3m merlin,sector 67,3.39,14377.0,3,4,3,14.0,Relatively New,2100.0,0,0,0,0,1,1,28,786.0
flat,dlf the skycourt,sector 86,1.54,9222.0,3,3,3+,15.0,Relatively New,1780.0,0,0,0,0,1,0,197,556.6666666666666
flat,emaar gurgaon greens,sector 102,1.42,8606.0,3,3,3,7.0,Relatively New,1315.0,0,0,0,0,1,0,147,550.0
flat,afnhb jalvayu vihar,sector 30,1.3,10000.0,3,3,2,2.0,Old Property,1401.0,0,0,0,0,0,0,16,433.3333333333333
flat,dlf regency park,sector 28,2.25,14516.0,3,3,2,16.0,Old Property,1700.0,0,0,0,0,1,0,104,516.6666666666666
flat,ireo victory valley,sector 67,3.5,14583.0,3,4,3,24.0,Relatively New,2490.0,0,0,0,1,1,5,170,800.0
flat,ambience creacions,sector 22,4.8,19200.0,4,6,3+,10.0,New Property,2778.0,0,0,0,1,1,2,46,625.0
flat,signature global city 92,sector 92,0.78,8050.0,2,2,2,2.0,New Property,1083.0,0,0,0,0,0,1,60,484.5
flat,the khushboo cooperative housing society ltd,sector 9a,0.88,4889.0,3,3,2,2.0,Old Property,1438.0,0,0,0,0,0,5,30,600.0
flat,adani m2k oyster grande,sector 102,2.6,10008.0,3,3,3,2.0,Relatively New,2351.0,1,0,1,0,1,0,149,866.0
flat,dlf belvedere towers,sector 25,3.4,13765.0,4,4,3,1.0,Old Property,2744.0,0,0,0,0,1,0,28,617.5
flat,sobha city,sector 108,2.9,14478.0,3,4,2,8.0,New Property,2003.0,0,0,0,0,0,0,121,667.6666666666666
flat,raheja vedaanta,sector 108,0.7,4651.0,2,2,2,12.0,Moderately Old,1362.0,0,0,0,0,0,1,90,752.5
flat,dlf the skycourt,sector 86,1.5,9740.0,3,3,3+,18.0,Relatively New,1780.0,1,0,0,0,0,0,197,513.3333333333334
flat,suncity vatsal valley,sector 2,1.28,9552.0,3,3,3,1.0,Relatively New,1489.0,0,0,0,0,0,5,58,446.6666666666667
flat,m3m capital,sector 113,2.51,14800.0,3,3,3+,2.0,Under Construction,1696.0,1,0,0,0,0,0,46,565.3333333333334
flat,dlf city plots phase 3,sector 24,6.5,18571.0,4,5,3+,3.0,New Property,3889.0,0,0,0,0,1,2,40,875.0
flat,bestech altura,sector 79,1.85,8605.0,3,3,3,7.0,New Property,1650.0,0,0,0,0,1,0,66,716.6666666666666
flat,indiabulls centrum park,sector 103,2.45,8522.0,4,6,3,5.0,Relatively New,2602.0,0,0,0,0,1,0,60,718.75
flat,orris aster court premier,sector 85,1.38,6509.0,3,4,2,6.0,Relatively New,1616.0,0,0,0,0,1,0,74,706.6666666666666
flat,samadhan shri kamal cghs,sector 1,2.01,11427.0,4,4,3+,10.0,Moderately Old,1956.0,0,0,0,0,0,2,0,439.75
flat,navjyoti apartment,sector 38,2.1,11939.0,4,4,3+,10.0,Old Property,1954.0,0,0,0,0,0,2,26,439.75
flat,ambience lagoon,sector 24,4.25,13281.0,3,4,3+,3.0,Old Property,3201.0,0,0,1,0,1,1,157,1066.6666666666667
flat,orchid petals,sector 49,2.55,12319.0,3,4,3,8.0,Relatively New,2060.0,1,0,0,0,0,1,46,690.0
flat,friends apartment,sector 52,2.0,8511.0,4,3,3,5.0,Moderately Old,2091.0,0,0,0,0,1,2,103,587.5
flat,the close south,sector 50,3.25,12810.0,3,4,3+,4.0,Old Property,2819.0,0,0,0,0,1,1,158,845.6666666666666
flat,bestech park view residency,sector 2,1.5,7825.0,3,4,3+,10.0,Moderately Old,1738.0,0,0,0,0,1,0,120,639.0
flat,sobha city,sector 108,3.75,14940.0,3,3,2,16.0,New Property,2120.0,0,0,0,0,1,0,95,836.6666666666666
flat,bestech park view residency,sector 2,0.95,6709.0,2,2,3,10.0,Old Property,1573.0,0,0,0,0,0,1,106,708.0
flat,cghs rail vihar,sector 15,1.4,10769.0,4,3,3,3.0,Old Property,1444.0,0,0,0,0,0,1,90,325.0
flat,dlf the skycourt,sector 86,1.56,8087.0,3,4,3+,17.0,Relatively New,1580.0,0,0,1,0,0,0,205,643.0
flat,emaar gurgaon greens,sector 102,1.35,8182.0,3,3,3,9.0,Relatively New,1315.0,0,0,0,0,1,0,102,550.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.4,10378.0,2,2,2,11.0,New Property,1166.0,0,0,0,0,0,1,46,674.5
flat,dlf regency park,sector 28,2.26,13697.0,3,3,2,19.0,Old Property,1700.0,0,0,0,0,1,0,183,550.0
flat,eldeco accolade,sector 33,1.2,8043.0,2,2,2,0.0,New Property,1492.0,1,0,0,0,0,0,67,746.0
flat,bptp terra,sector 37d,2.08,10000.0,4,4,3,0.0,New Property,2211.0,1,0,0,1,1,0,136,520.0
flat,ss the leaf,sector 85,1.75,7267.0,3,4,3,8.0,Relatively New,2179.0,0,0,0,0,1,0,46,802.6666666666666
flat,ireo victory valley,sector 67,2.99,11832.0,3,3,3,4.0,Relatively New,2200.0,0,0,0,0,1,1,36,842.3333333333334
flat,emaar digihomes,sector 62,2.1,14257.0,2,2,2,30.0,New Property,1365.0,0,0,0,0,1,0,72,736.5
flat,ireo victory valley,sector 67,2.87,11904.0,3,3,3+,16.0,Relatively New,2095.0,0,0,0,0,1,5,205,803.6666666666666
flat,dlf regency park,sector 28,2.35,13225.0,3,3,2,18.0,Old Property,1608.0,0,0,0,0,1,0,121,592.3333333333334
flat,lagoon apartment,sector 24,3.0,12000.0,3,4,3,2.0,Moderately Old,2778.0,0,0,0,0,0,0,6,833.3333333333334
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3,3,3,2.0,Relatively New,1650.0,1,0,0,0,1,0,185,550.0
flat,orris carnation residency,sector 85,0.72,4881.0,3,3,2,9.0,Moderately Old,1350.0,0,1,0,0,0,0,46,491.6666666666667
flat,sbr minda sec 1 imt manesar,sector 8,0.65,4260.0,3,2,3+,6.0,Moderately Old,1696.0,0,0,0,0,0,0,4,508.6666666666667
flat,dlf the ultima,sector 81,2.34,11185.0,3,4,3+,14.0,Relatively New,1760.0,0,0,0,0,1,2,205,697.3333333333334
flat,m3m capital,sector 113,2.57,15576.0,4,5,3+,25.0,Under Construction,2060.0,1,0,0,0,0,1,95,412.5
flat,bptp terra,sector 37d,1.71,7805.0,3,3,3+,7.0,Relatively New,2191.0,1,0,0,0,0,0,51,730.3333333333334
flat,indiabulls enigma,sector 110,3.79,9896.0,5,5,3,4.0,Relatively New,3466.0,0,1,0,0,1,0,139,766.0
flat,the lions cghs,sector 56,2.05,7885.0,4,4,3+,7.0,Old Property,2600.0,0,0,1,0,0,1,146,650.0
flat,m3m golfestate,sector 65,5.2,17456.0,3,3,3,18.0,Relatively New,2696.0,1,0,0,0,1,1,91,993.0
flat,emaar mgf the palm drive,sector 66,3.2,17778.0,3,3,3,12.0,Relatively New,1800.0,1,0,1,1,1,1,138,600.0
flat,afnhb jalvayu vihar,sector 30,0.69,7271.0,2,2,1,3.0,Old Property,896.0,0,0,0,0,0,0,66,474.5
flat,experion windchants,sector 112,3.75,13383.0,3,3,2,21.0,Relatively New,2225.56,0,0,0,0,1,5,180,934.0
flat,experion windchants,sector 112,3.65,12310.0,3,4,3+,14.0,Relatively New,2225.56,0,0,0,0,1,1,170,988.3333333333334
flat,antriksh heights,sector 84,1.05,5012.0,4,4,3+,3.0,New Property,1896.0,1,0,0,0,0,0,90,523.75
flat,sobha city,sector 108,3.35,13267.0,3,4,2,19.0,New Property,2525.0,0,0,0,0,0,0,104,841.6666666666666
flat,unitech uniworld gardens,sector 47,2.4,11505.0,3,3,3+,10.0,Moderately Old,2086.0,0,0,0,0,1,1,139,695.3333333333334
flat,park royal apartment,sector 56,1.71,7600.0,3,3,3+,5.0,Moderately Old,2251.0,0,0,0,0,1,1,114,750.0
flat,elan the presidential,sector 106,6.3,15385.0,5,6,3+,10.0,Under Construction,3797.0,0,0,0,0,0,5,89,819.0
flat,raheja atharva,sector 109,2.2,9491.0,3,3,2,7.0,Moderately Old,2576.0,0,0,0,0,1,1,116,772.6666666666666
flat,indiabulls enigma,sector 110,3.25,9559.0,4,4,3,11.0,Relatively New,3077.0,0,1,0,0,1,0,144,850.0
flat,central park resorts,sector 48,11.25,28266.0,4,5,3+,2.0,Relatively New,4422.0,0,0,0,1,1,1,58,995.0
flat,central park flower valley,sector 33,3.3,13750.0,3,3,3,2.0,Under Construction,2667.0,1,0,1,1,1,0,78,800.0
flat,bestech park view residency,sector 2,1.51,7869.0,3,4,3+,7.0,Moderately Old,1738.0,0,0,0,0,1,1,113,639.6666666666666
flat,emaar gurgaon greens,sector 102,1.38,13490.0,3,3,3,6.0,Relatively New,1315.0,0,0,0,0,1,1,143,341.0
flat,emaar mgf the palm drive,sector 66,4.6,18400.0,3,3,3,11.0,Relatively New,2882.0,1,0,1,1,1,1,156,833.3333333333334
flat,emaar gurgaon greens,sector 102,1.4,8485.0,3,3,3,9.0,Relatively New,1413.0,0,0,0,0,1,0,46,550.0
flat,emaar mgf emerald floors premier,sector 65,3.5,17722.0,4,4,3,4.0,Relatively New,1975.0,0,0,0,0,1,1,130,493.75
flat,mapsko royale ville,sector 82,0.99,5531.0,3,4,2,14.0,New Property,1620.0,0,0,0,0,1,0,100,596.6666666666666
flat,emaar mgf emerald floors premier,sector 65,2.65,16061.0,3,3,3,5.0,Relatively New,1650.0,1,0,0,0,1,0,38,550.0
flat,unitech greenwood city,sector 45,2.4,12346.0,3,3,2,1.0,New Property,1944.0,0,0,0,0,1,1,16,648.0
flat,ats tourmaline,sector 109,1.65,7674.0,3,3,3+,16.0,Relatively New,1946.0,0,0,0,0,1,1,46,716.6666666666666
flat,railway officers rpf society,sector 9a,1.25,6921.0,4,3,3,1.0,Old Property,2007.0,0,0,0,0,1,0,37,451.5
flat,emaar digihomes,sector 62,4.0,14870.0,3,3,3,18.0,New Property,2343.0,0,0,0,0,1,1,47,896.6666666666666
flat,emaar palm gardens,sector 83,1.8,9474.0,3,3,3,6.0,Relatively New,1549.0,0,0,0,0,1,1,129,633.3333333333334
flat,tarc maceo,sector 91,1.75,11118.0,4,3,3+,8.0,Relatively New,2107.0,1,0,1,1,1,0,142,393.5
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3,3,2,4.0,Relatively New,1650.0,1,0,0,0,1,0,186,550.0
flat,emaar mgf palm hills,sector 77,1.64,8410.0,4,3,3,9.0,Relatively New,1765.0,0,0,0,0,1,0,120,487.5
flat,emaar mgf emerald floors premier,sector 65,2.8,16970.0,3,3,2,3.0,Relatively New,1650.0,0,0,0,0,1,0,122,550.0
flat,la lagune,sector 54,6.75,21361.0,4,6,3+,11.0,Moderately Old,2455.0,0,0,0,0,1,5,137,790.0
flat,m3m merlin,sector 67,3.5,14583.0,3,4,3,17.0,Relatively New,2225.0,0,0,1,0,1,5,192,800.0
flat,m3m latitude,sector 65,4.6,26791.0,3,3,3,7.0,New Property,1717.0,1,0,1,1,1,0,152,572.3333333333334
flat,m3m skywalk,sector 74,2.25,12500.0,3,3,3,5.0,Relatively New,1900.0,1,0,0,0,0,0,197,600.0
